index,Направление,Основа,Формирующее подразделение (институт),Формирующее подразделение (департамент),Курс,Год начала,Срок освоения,Средняя оценка ,Средняя оценка по первой сдаче,Код,ОКСО,Направление.1,Уровеь,Уровень,Форма,Олимпиада,Физическая культура,Рисунок,Химия,География,Информатика и ИКТ,История,Математика,Композиционный рисунок,Композиция,Рисунок и композиция,Русский язык,Творческий конкурс,Собеседование,Филология (отечественная),Творческое сочинение,Литература,Филология,Биология,Физика,Академический рисунок,Обществознание,Английский язык,Вступительный экзамен по программе,Иностранный язык,История искусств,id,username 
595,221,1,0,31,4,2014,4.0,82.19,82.19,27,97,95,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,110849,25
596,169,0,0,1,1,2017,2.0,0.0,0.0,8,27,53,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142417,953
597,111,1,10,0,4,2014,4.0,86.17,86.17,35,144,84,62,1,1,0,51.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237953,921
598,60,1,6,0,4,2014,5.0,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157295,843
599,217,1,0,13,4,2014,4.0,47.32,52.3,27,98,42,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,326442,567
600,112,1,4,14,4,2014,3.6,0.0,0.0,20,76,43,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59787,148
601,76,0,8,0,2,2016,4.0,66.69,66.46,12,47,100,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,184948,945
602,60,1,6,0,2,2016,3.6,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,286022,252
603,66,0,4,11,4,2014,5.0,0.0,0.0,14,57,74,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97254,1064
604,114,0,4,14,4,2014,4.0,65.77,66.21,20,75,36,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,168891,518
605,76,0,8,0,4,2014,4.0,79.43,79.81,12,47,100,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,177854,1050
606,182,0,4,2,2,2016,4.0,61.92,61.92,22,84,64,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226359,855
607,76,0,8,0,3,2015,4.0,69.89,0.0,12,47,100,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,316751,1078
608,60,0,6,0,3,2015,4.0,81.03,75.09,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,172767,41
609,157,1,7,22,1,2017,4.0,0.0,0.0,27,99,82,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,166820,180
610,71,0,4,11,2,2016,4.0,70.72,70.72,14,60,45,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,291330,974
611,60,1,6,0,3,2015,4.0,64.24,70.91,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193809,545
612,93,0,4,2,2,2016,2.0,74.08,74.08,22,88,64,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165893,225
613,171,0,9,0,2,2016,5.5,63.18,0.0,16,67,91,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19590,556
614,60,1,6,0,3,2015,3.6,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,88211,375
615,117,0,4,14,4,2014,4.0,66.33,0.0,8,23,22,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,179058,333
616,80,1,8,0,2,2016,5.5,63.43,63.43,13,55,2,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286784,597
617,60,1,6,0,3,2015,3.6,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88777,550
618,60,0,6,0,3,2015,4.0,84.55,82.57,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,8250,151
619,59,0,13,0,4,2014,5.0,0.0,0.0,17,69,7,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228780,578
620,191,0,0,31,3,2015,4.0,69.35,0.0,27,97,95,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,327806,766
621,60,0,6,0,2,2016,5.0,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,183583,92
622,75,0,8,0,2,2016,4.0,54.8,54.8,12,46,73,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,296717,723
623,178,0,4,2,2,2016,3.2,0.0,0.0,20,76,43,61,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214843,58
624,257,0,1,10,2,2016,3.0,0.0,0.0,32,135,105,70,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175381,289
625,161,0,12,0,3,2015,4.0,66.53,67.68,8,23,22,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,287655,20
626,182,0,4,2,3,2015,4.0,58.58,61.32,22,84,64,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88013,39
627,193,1,7,23,2,2016,4.0,77.48,77.48,32,130,85,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,326883,366
628,154,1,7,21,4,2014,4.0,82.37,79.36,30,123,14,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,95.0,0.0,72.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128678,1084
629,233,1,0,3,2,2016,5.0,64.9,67.73,27,109,72,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310676,272
630,75,0,8,0,2,2016,4.0,66.74,66.74,12,46,73,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,298698,27
631,66,1,4,11,3,2015,3.6,0.0,0.0,14,57,74,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82381,946
632,157,1,7,22,2,2016,3.6,0.0,0.0,27,99,82,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,265891,583
633,161,1,12,0,3,2015,3.2,0.0,0.0,8,23,22,62,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,101715,431
634,112,0,4,14,4,2014,5.0,0.0,0.0,20,76,43,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191279,972
635,60,0,6,0,3,2015,4.0,57.73,58.04,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,187616,863
636,104,0,2,28,3,2015,4.0,45.35,56.46,8,24,53,62,1,1,0,0.0,0.0,0.0,0.0,79.0,0.0,72.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38175,1056
637,75,0,8,0,2,2016,4.0,78.27,78.27,12,46,73,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,289988,158
638,72,0,4,11,2,2016,4.0,55.91,55.91,21,79,46,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,285933,509
639,232,1,0,3,1,2017,5.0,0.0,0.0,27,108,96,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198056,129
640,70,0,4,11,3,2015,5.0,0.0,0.0,14,59,29,61,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253075,595
641,62,0,4,11,3,2015,4.0,73.62,73.95,8,22,19,62,1,1,0,0.0,0.0,0.0,0.0,68.0,0.0,59.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122325,817
642,60,1,6,0,3,2015,4.0,54.9,61.29,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,192592,407
643,142,0,7,22,4,2014,5.0,0.0,0.0,36,147,25,62,1,0,0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,47236,729
644,136,0,2,28,1,2017,4.0,0.0,0.0,5,16,5,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22985,933
645,60,1,6,0,2,2016,3.6,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,278206,311
646,102,0,5,30,4,2014,5.5,68.45,69.94,10,39,60,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119403,323
647,112,0,4,14,2,2016,4.0,50.25,0.0,20,76,43,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,178938,439
648,195,1,4,6,2,2016,2.5,0.0,0.0,20,78,43,68,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180249,472
649,71,0,4,11,3,2015,4.0,85.71,85.71,14,60,45,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,185255,317
650,234,0,0,3,2,2016,4.0,83.93,86.37,27,97,95,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,192405,873
651,29,1,7,19,3,2015,2.6,0.0,0.0,26,95,58,68,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300194,395
652,60,0,6,0,3,2015,4.0,47.99,91.5,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,200389,218
653,101,0,5,30,3,2015,5.5,81.34,81.61,9,31,21,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262029,673
654,60,1,6,0,3,2015,3.6,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,85337,248
655,72,0,4,11,2,2016,5.0,57.0,0.0,21,79,46,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,300660,785
656,202,0,13,0,1,2017,2.0,0.0,0.0,16,65,90,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80748,820
657,69,0,4,11,2,2016,4.0,58.59,58.59,14,58,0,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288181,830
658,66,0,4,11,3,2015,5.0,0.0,0.0,14,57,74,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,83087,641
659,203,0,9,0,1,2017,2.0,0.0,0.0,16,65,90,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242602,368
660,242,1,0,26,4,2014,4.6,57.5,0.0,27,98,42,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,178532,201
661,161,0,12,0,3,2015,4.0,83.72,83.72,8,23,22,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,290056,396
662,225,1,0,5,2,2016,2.0,84.49,84.49,27,104,42,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13145,70
663,232,1,0,3,1,2017,5.0,0.0,0.0,27,108,96,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184603,127
664,60,1,6,0,3,2015,4.0,55.16,58.16,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,188777,412
665,71,0,4,11,2,2016,4.0,76.93,76.93,14,60,45,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,279760,963
666,60,1,6,0,3,2015,3.6,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,88142,207
667,183,0,2,28,1,2017,6.0,0.0,0.0,25,92,40,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120491,522
668,170,0,9,0,3,2015,5.5,70.5,72.44,13,54,103,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312933,271
669,0,0,4,14,5,2013,5.0,0.0,0.0,20,76,43,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,278299,1014
670,228,0,2,29,2,2016,2.0,90.1,90.1,0,4,44,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54439,152
671,60,1,6,0,2,2016,3.6,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,223819,327
672,142,0,7,22,4,2014,4.0,87.29,87.29,36,147,25,62,1,1,0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,212875,533
673,53,1,7,9,2,2016,2.6,0.0,0.0,32,133,32,68,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199222,232
674,219,1,0,15,4,2014,4.0,66.71,68.41,27,97,95,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,277970,198
675,173,0,12,0,4,2014,4.0,75.45,75.33,18,71,76,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,42516,887
676,70,0,4,11,2,2016,4.0,75.88,75.88,14,59,29,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298557,159
677,33,1,0,15,1,2017,2.0,0.0,0.0,27,104,42,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161605,447
678,66,0,4,11,3,2015,5.0,0.0,0.0,14,57,74,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,83087,641
679,184,0,2,28,1,2017,6.0,0.0,0.0,25,93,39,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4243,739
680,66,0,4,11,2,2016,4.0,60.4,60.75,14,57,74,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,297439,525
681,84,0,9,0,3,2015,4.0,65.94,65.94,11,41,52,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,308342,653
682,145,1,7,19,2,2016,5.0,0.0,0.0,26,94,58,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210585,376
683,60,1,6,0,3,2015,4.0,53.29,70.22,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,28035,1075
684,235,1,0,3,2,2016,4.0,62.77,64.55,27,98,42,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,128427,31
685,60,0,6,0,4,2014,4.0,80.75,84.62,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,2715,768
686,148,1,7,8,3,2015,3.2,0.0,0.0,33,137,13,62,1,0,0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,76308,915
687,60,0,6,0,3,2015,5.0,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,209051,233
